"Date","Open","High","Low","Close","Volume","Adj Close","Pt / Pt-1","Log Pt / Pt-1"
08/09/94 12:00 AM,457.89,458.16,456.66,457.92,259140000,457.92,1.0000655,0.0000285
08/08/94 12:00 AM,457.08,458.3,457.01,457.89,217680000,457.89,1.0017502,0.0007594
08/05/94 12:00 AM,458.34,458.34,456.08,457.09,230270000,457.09,0.9971422,-0.0012429
08/04/94 12:00 AM,461.45,461.49,458.4,458.4,289150000,458.4,0.9933904,-0.0028800
08/03/94 12:00 AM,460.65,461.46,459.51,461.45,283840000,461.45,1.0019324,0.0008384
08/02/94 12:00 AM,461.01,462.77,459.7,460.56,294740000,460.56,0.9990239,-0.0004241
08/01/94 12:00 AM,458.28,461.01,458.08,461.01,258180000,461.01,1.0060010,0.0025984
07/29/94 12:00 AM,454.25,459.33,454.25,458.26,269560000,458.26,1.0088499,0.0038266
07/28/94 12:00 AM,452.57,454.93,452.3,454.24,245990000,454.24,1.0036900,0.0015996
07/27/94 12:00 AM,453.36,453.38,451.36,452.57,251680000,452.57,0.9982575,-0.0007574
07/26/94 12:00 AM,454.25,454.25,452.78,453.36,232670000,453.36,0.9980407,-0.0008517
07/25/94 12:00 AM,453.1,454.32,452.76,454.25,213470000,454.25,1.0025159,0.0010913
07/22/94 12:00 AM,452.61,454.03,452.33,453.11,261600000,453.11,1.0011047,0.0004795
07/21/94 12:00 AM,451.6,453.22,451,452.61,292120000,452.61,1.0022365,0.0009702
07/20/94 12:00 AM,453.89,454.16,450.69,451.6,267840000,451.6,0.9950205,-0.0021680
07/19/94 12:00 AM,455.22,455.3,453.86,453.86,251530000,453.86,0.9970124,-0.0012994
07/18/94 12:00 AM,454.41,455.71,453.26,455.22,227460000,455.22,1.0023340,0.0010125
07/15/94 12:00 AM,453.28,454.33,452.8,454.16,275860000,454.16,1.0016541,0.0007178
07/14/94 12:00 AM,448.73,454.33,448.73,453.41,322330000,453.41,1.0104294,0.0045060
07/13/94 12:00 AM,448.03,450.06,447.97,448.73,265840000,448.73,1.0017413,0.0007556
07/12/94 12:00 AM,448.02,448.16,444.65,447.95,252250000,447.95,0.9997545,-0.0001066
07/11/94 12:00 AM,449.56,450.24,445.27,448.06,222970000,448.06,0.9966856,-0.0014418
07/08/94 12:00 AM,448.38,449.75,446.53,449.55,236520000,449.55,1.0026094,0.0011318
07/07/94 12:00 AM,446.15,448.64,446.15,448.38,259740000,448.38,1.0050434,0.0021848
07/06/94 12:00 AM,446.29,447.28,444.18,446.13,236230000,446.13,0.9994623,-0.0002336
07/05/94 12:00 AM,446.2,447.62,445.14,446.37,195410000,446.37,1.0003810,0.0001654
07/01/94 12:00 AM,444.27,446.45,443.58,446.2,199030000,446.2,1.0043442,0.0018826
06/30/94 12:00 AM,447.63,448.61,443.66,444.27,293410000,444.27,0.9924938,-0.0032722
06/29/94 12:00 AM,446.05,449.83,446.04,447.63,264430000,447.63,1.0034972,0.0015162
06/28/94 12:00 AM,447.36,448.47,443.08,446.07,267740000,446.07,0.9972279,-0.0012056
06/27/94 12:00 AM,442.78,447.76,439.83,447.31,250080000,447.31,1.0101852,0.0044010
06/24/94 12:00 AM,449.63,449.63,442.51,442.8,261260000,442.8,0.9848097,-0.0066477
06/23/94 12:00 AM,453.09,454.16,449.43,449.63,256480000,449.63,0.9923635,-0.0033292
06/22/94 12:00 AM,451.4,453.91,451.4,453.09,251110000,453.09,1.0038773,0.0016807
06/21/94 12:00 AM,455.48,455.48,449.45,451.34,298730000,451.34,0.9909107,-0.0039655
06/20/94 12:00 AM,458.45,458.45,454.46,455.48,229520000,455.48,0.9935216,-0.0028227
06/17/94 12:00 AM,461.93,462.16,458.44,458.45,373450000,458.45,0.9924664,-0.0032842
06/16/94 12:00 AM,460.61,461.93,459.8,461.93,256390000,461.93,1.0028658,0.0012428
06/15/94 12:00 AM,462.38,463.23,459.95,460.61,269740000,460.61,0.9961935,-0.0016563
06/14/94 12:00 AM,459.1,462.52,459.1,462.37,288550000,462.37,1.0071226,0.0030824
06/13/94 12:00 AM,458.67,459.36,457.18,459.1,243640000,459.1,1.0009375,0.0004070
06/10/94 12:00 AM,457.86,459.48,457.36,458.67,222480000,458.67,1.0017691,0.0007676
06/09/94 12:00 AM,457.06,457.87,455.86,457.86,252870000,457.86,1.0017503,0.0007595
06/08/94 12:00 AM,458.21,459.74,455.43,457.06,256000000,457.06,0.9974902,-0.0010913
06/07/94 12:00 AM,458.88,459.46,457.65,458.21,234680000,458.21,0.9985399,-0.0006346
06/06/94 12:00 AM,460.13,461.87,458.85,458.88,259080000,458.88,0.9972834,-0.0011814
06/03/94 12:00 AM,457.65,460.86,456.27,460.13,271490000,460.13,1.0054190,0.0023471
06/02/94 12:00 AM,457.62,458.5,457.26,457.65,271630000,457.65,1.0000437,0.0000190
06/01/94 12:00 AM,456.5,458.29,453.99,457.63,279910000,457.63,1.0024754,0.0010737
05/31/94 12:00 AM,457.32,457.61,455.16,456.5,216700000,456.5,0.9981851,-0.0007889
05/27/94 12:00 AM,457.03,457.33,454.67,457.33,186430000,457.33,1.0005907,0.0002565
05/26/94 12:00 AM,456.33,457.77,455.79,457.06,255740000,457.06,1.0015778,0.0006847
05/25/94 12:00 AM,454.84,456.34,452.2,456.34,254420000,456.34,1.0033640,0.0014585
05/24/94 12:00 AM,453.21,456.77,453.21,454.81,280040000,454.81,1.0035525,0.0015401
05/23/94 12:00 AM,454.92,454.92,451.79,453.2,249420000,453.2,0.9962191,-0.0016451
05/20/94 12:00 AM,456.48,456.48,454.22,454.92,295180000,454.92,0.9965825,-0.0014867
05/19/94 12:00 AM,453.69,456.88,453,456.48,303680000,456.48,1.0061496,0.0026625
05/18/94 12:00 AM,449.39,454.45,448.87,453.69,337670000,453.69,1.0096135,0.0041551
05/17/94 12:00 AM,444.49,449.37,443.7,449.37,311280000,449.37,1.0109789,0.0047421
05/16/94 12:00 AM,444.15,445.82,443.62,444.49,234700000,444.49,1.0007880,0.0003421
05/13/94 12:00 AM,443.62,444.72,441.21,444.14,252070000,444.14,1.0008789,0.0003815
05/12/94 12:00 AM,441.5,444.8,441.5,443.75,272770000,443.75,1.0051190,0.0022175
05/11/94 12:00 AM,446.03,446.03,440.78,441.49,277400000,441.49,0.9898657,-0.0044237
05/10/94 12:00 AM,442.37,446.84,442.37,446.01,297660000,446.01,1.0083424,0.0036080
05/09/94 12:00 AM,447.82,447.82,441.84,442.32,250870000,442.32,0.9877183,-0.0053669
05/06/94 12:00 AM,451.37,451.37,445.64,447.82,291910000,447.82,0.9921131,-0.0034388
05/05/94 12:00 AM,451.72,452.82,450.72,451.38,255690000,451.38,0.9992473,-0.0003270
05/04/94 12:00 AM,453.04,453.11,449.87,451.72,267940000,451.72,0.9971084,-0.0012576
05/03/94 12:00 AM,453.06,453.98,450.51,453.03,288270000,453.03,1.0000221,0.0000096
05/02/94 12:00 AM,450.91,453.57,449.05,453.02,296130000,453.02,1.0046794,0.0020275
04/29/94 12:00 AM,449.07,451.35,447.91,450.91,293970000,450.91,1.0040303,0.0017468
04/28/94 12:00 AM,451.84,452.23,447.97,449.1,325200000,449.1,0.9938699,-0.0026705
04/26/94 12:00 AM,452.71,452.79,450.66,451.87,288120000,451.87,0.9981445,-0.0008066
04/25/94 12:00 AM,447.64,452.71,447.58,452.71,262320000,452.71,1.0113487,0.0049009
04/22/94 12:00 AM,448.73,449.96,447.16,447.63,295710000,447.63,0.9975486,-0.0010659
04/21/94 12:00 AM,441.96,449.14,441.96,448.73,378770000,448.73,1.0153181,0.0066021
04/20/94 12:00 AM,442.54,445.01,439.4,441.96,366540000,441.96,0.9986894,-0.0005696
04/19/94 12:00 AM,442.54,444.82,438.83,442.54,323280000,442.54,1.0001808,0.0000785
04/18/94 12:00 AM,446.27,447.87,441.48,442.46,271470000,442.46,0.9916626,-0.0036361
04/15/94 12:00 AM,446.38,447.85,445.81,446.18,309550000,446.18,0.9995520,-0.0001946
04/14/94 12:00 AM,446.26,447.55,443.57,446.38,275130000,446.38,1.0002689,0.0001168
04/13/94 12:00 AM,447.63,448.57,442.62,446.26,278030000,446.26,0.9970731,-0.0012730
04/12/94 12:00 AM,449.83,450.8,447.33,447.57,257990000,447.57,0.9948874,-0.0022261
04/11/94 12:00 AM,447.12,450.34,447.1,449.87,243180000,449.87,1.0061955,0.0026824
04/08/94 12:00 AM,450.89,450.89,445.51,447.1,264090000,447.1,0.9916164,-0.0036563
04/07/94 12:00 AM,448.11,451.1,446.38,450.88,289280000,450.88,1.0063163,0.0027345
04/06/94 12:00 AM,448.29,449.63,444.98,448.05,302000000,448.05,0.9994646,-0.0002326
04/05/94 12:00 AM,439.14,448.29,439.14,448.29,365990000,448.29,1.0213479,0.0091737
04/04/94 12:00 AM,445.66,445.66,435.86,438.92,344390000,438.92,0.9846333,-0.0067255
03/31/94 12:00 AM,445.55,447.16,436.16,445.77,403580000,445.77,1.0004938,0.0002144
03/30/94 12:00 AM,452.48,452.49,445.55,445.55,390520000,445.55,0.9846844,-0.0067029
03/29/94 12:00 AM,460,460.32,452.43,452.48,305360000,452.48,0.9836522,-0.0071584
03/28/94 12:00 AM,460.58,461.12,456.1,460,287350000,460,0.9987407,-0.0005472
03/25/94 12:00 AM,464.35,465.29,460.58,460.58,249640000,460.58,0.9918811,-0.0035404
03/24/94 12:00 AM,468.57,468.57,462.41,464.35,303740000,464.35,0.9910573,-0.0039012
03/23/94 12:00 AM,468.89,470.38,468.52,468.54,281500000,468.54,0.9994454,-0.0002409
03/22/94 12:00 AM,468.4,470.47,467.88,468.8,282240000,468.8,1.0005549,0.0002409
03/21/94 12:00 AM,471.06,471.06,467.23,468.54,247380000,468.54,0.9946504,-0.0023296
03/18/94 12:00 AM,470.89,471.09,467.83,471.06,462240000,471.06,1.0003398,0.0001475
03/17/94 12:00 AM,469.42,471.05,468.62,470.9,303930000,470.9,1.0031528,0.0013671
03/16/94 12:00 AM,467.04,469.85,465.48,469.42,307640000,469.42,1.0051605,0.0022354
03/15/94 12:00 AM,467.39,468.99,466.04,467.01,303750000,467.01,0.9991870,-0.0003532
03/14/94 12:00 AM,466.44,467.6,466.08,467.39,260150000,467.39,1.0020367,0.0008836
03/11/94 12:00 AM,463.86,466.61,462.54,466.44,303890000,466.44,1.0054753,0.0023714
03/10/94 12:00 AM,467.08,467.29,462.46,463.9,369370000,463.9,0.9932343,-0.0029483
03/09/94 12:00 AM,465.94,467.42,463.4,467.06,309810000,467.06,1.0025328,0.0010986
03/08/94 12:00 AM,466.92,467.79,465.02,465.88,298110000,465.88,0.9977940,-0.0009591
03/07/94 12:00 AM,464.74,468.07,464.74,466.91,285590000,466.91,1.0046693,0.0020231
03/04/94 12:00 AM,463.03,466.16,462.41,464.74,311850000,464.74,1.0037364,0.0016197
03/03/94 12:00 AM,464.81,464.83,462.5,463.01,291790000,463.01,0.9961274,-0.0016851
03/02/94 12:00 AM,464.4,464.87,457.49,464.81,361130000,464.81,1.0007967,0.0003458
03/01/94 12:00 AM,467.19,467.43,462.02,464.44,304450000,464.44,0.9942201,-0.0025174
02/28/94 12:00 AM,466.07,469.16,466.07,467.14,268690000,467.14,1.0022958,0.0009959
02/25/94 12:00 AM,464.33,466.48,464.33,466.07,273680000,466.07,1.0038987,0.0016899
02/24/94 12:00 AM,470.65,470.65,464.26,464.26,342940000,464.26,0.9863392,-0.0059737
02/23/94 12:00 AM,471.48,472.41,469.47,470.69,309910000,470.69,0.9983668,-0.0007099
02/22/94 12:00 AM,467.69,471.65,467.58,471.46,270900000,471.46,1.0080609,0.0034868
02/18/94 12:00 AM,470.29,471.09,466.07,467.69,293210000,467.69,0.9943658,-0.0024538
02/17/94 12:00 AM,472.79,475.12,468.44,470.34,340030000,470.34,0.9948180,-0.0022564
02/16/94 12:00 AM,472.53,474.16,471.94,472.79,295450000,472.79,1.0005714,0.0002481
02/15/94 12:00 AM,470.23,473.41,470.23,472.52,306790000,472.52,1.0048700,0.0021099
02/14/94 12:00 AM,470.18,471.99,469.05,470.23,263190000,470.23,1.0001063,0.0000462
02/11/94 12:00 AM,468.93,471.13,466.89,470.18,213740000,470.18,1.0026656,0.0011561
02/10/94 12:00 AM,472.81,473.13,468.91,468.93,327250000,468.93,0.9918777,-0.0035419
02/09/94 12:00 AM,471.05,473.41,471.05,472.77,332670000,472.77,1.0036514,0.0015829
02/08/94 12:00 AM,471.76,472.33,469.5,471.05,318180000,471.05,0.9984950,-0.0006541
02/07/94 12:00 AM,469.81,472.09,467.57,471.76,348270000,471.76,1.0041506,0.0017989
02/04/94 12:00 AM,480.68,481.02,469.28,469.81,378380000,469.81,0.9773252,-0.0099609
02/03/94 12:00 AM,481.96,481.96,478.71,480.71,318350000,480.71,0.9973237,-0.0011639
02/02/94 12:00 AM,479.62,482.23,479.57,482,328960000,482,1.0049623,0.0021498
02/01/94 12:00 AM,481.6,481.64,479.18,479.62,322510000,479.62,0.9958680,-0.0017982
01/31/94 12:00 AM,478.7,482.85,478.7,481.61,322870000,481.61,1.0060790,0.0026321
01/28/94 12:00 AM,477.05,479.75,477.05,478.7,313140000,478.7,1.0034588,0.0014995
01/27/94 12:00 AM,473.2,477.52,473.2,477.05,346500000,477.05,1.0081361,0.0035192
01/26/94 12:00 AM,470.92,473.44,470.72,473.2,304660000,473.2,1.0048416,0.0020976
01/25/94 12:00 AM,471.97,472.56,470.27,470.92,326120000,470.92,0.9977753,-0.0009673
01/24/94 12:00 AM,474.72,475.2,471.49,471.97,296900000,471.97,0.9942071,-0.0025231
01/21/94 12:00 AM,474.98,475.56,473.72,474.72,346350000,474.72,0.9994526,-0.0002378
01/20/94 12:00 AM,474.3,475,473.42,474.98,310450000,474.98,1.0014337,0.0006222
01/19/94 12:00 AM,474.25,474.7,472.21,474.3,311370000,474.3,1.0001054,0.0000458
01/18/94 12:00 AM,473.3,475.19,473.29,474.25,308840000,474.25,1.0020072,0.0008708
01/17/94 12:00 AM,474.91,474.91,472.84,473.3,233980000,473.3,0.9966099,-0.0014748
01/14/94 12:00 AM,472.5,475.32,472.5,474.91,304920000,474.91,1.0051643,0.0022371
01/13/94 12:00 AM,474.17,474.17,471.8,472.47,277970000,472.47,0.9964148,-0.0015598
01/12/94 12:00 AM,474.13,475.06,472.14,474.17,310690000,474.17,1.0000844,0.0000366
01/11/94 12:00 AM,475.27,475.28,473.27,474.13,305490000,474.13,0.9976014,-0.0010430
01/10/94 12:00 AM,469.9,475.27,469.55,475.27,319490000,475.27,1.0114280,0.0049350
01/07/94 12:00 AM,467.09,470.26,467.03,469.9,324920000,469.9,1.0059514,0.0025770
01/06/94 12:00 AM,467.55,469,467.02,467.12,365960000,467.12,0.9990803,-0.0003996
01/05/94 12:00 AM,466.89,467.82,465.92,467.55,400030000,467.55,1.0014136,0.0006135
01/04/94 12:00 AM,465.44,466.89,464.44,466.89,326600000,466.89,1.0031153,0.0013509
01/03/94 12:00 AM,466.51,466.94,464.36,465.44,270140000,465.44,0.9978347,-0.0009414
12/31/93 12:00 AM,468.66,470.75,466.45,466.45,168590000,466.45,0.9953269,-0.0020343
12/30/93 12:00 AM,470.58,470.58,468.09,468.64,195860000,468.64,0.9958774,-0.0017941
12/29/93 12:00 AM,470.88,471.29,469.87,470.58,269570000,470.58,0.9992356,-0.0003321
12/28/93 12:00 AM,470.61,471.05,469.43,470.94,200960000,470.94,1.0008501,0.0003690
12/27/93 12:00 AM,467.4,470.55,467.35,470.54,171200000,470.54,1.0067611,0.0029264
12/23/93 12:00 AM,467.3,468.97,467.3,467.38,227240000,467.38,1.0001284,0.0000558
12/22/93 12:00 AM,465.08,467.38,465.08,467.32,272440000,467.32,1.0043413,0.0018813
12/21/93 12:00 AM,465.84,465.92,464.03,465.3,273370000,465.3,0.9988194,-0.0005130
12/20/93 12:00 AM,466.38,466.9,465.53,465.85,255900000,465.85,0.9988636,-0.0004938
12/17/93 12:00 AM,463.34,466.38,463.34,466.38,363750000,466.38,1.0065611,0.0028401
12/16/93 12:00 AM,461.86,463.98,461.86,463.34,284620000,463.34,1.0032479,0.0014082
12/15/93 12:00 AM,463.06,463.69,461.84,461.84,331770000,461.84,0.9973654,-0.0011457
12/14/93 12:00 AM,465.73,466.12,462.46,463.06,275050000,463.06,0.9943311,-0.0024690
12/13/93 12:00 AM,463.93,465.71,462.71,465.7,256580000,465.7,1.0038152,0.0016538
12/10/93 12:00 AM,464.18,464.87,462.66,463.93,245620000,463.93,0.9994614,-0.0002340
12/09/93 12:00 AM,466.29,466.54,463.87,464.18,287570000,464.18,0.9954749,-0.0019697
12/08/93 12:00 AM,465.88,466.73,465.42,466.29,314460000,466.29,0.9989931,-0.0004375
12/07/93 12:00 AM,466.43,466.77,465.44,466.76,285690000,466.76,1.0007075,0.0003072
12/06/93 12:00 AM,464.89,466.89,464.4,466.43,292370000,466.43,1.0033126,0.0014363
12/03/93 12:00 AM,463.13,464.89,462.67,464.89,268360000,464.89,1.0038436,0.0016660
12/02/93 12:00 AM,461.89,463.22,461.45,463.11,256370000,463.11,1.0026413,0.0011456
12/01/93 12:00 AM,461.93,464.47,461.63,461.89,293870000,461.89,1.0002165,0.0000940
11/30/93 12:00 AM,461.9,463.62,460.45,461.79,286660000,461.79,0.9997619,-0.0001034
11/29/93 12:00 AM,463.06,464.83,461.83,461.9,272710000,461.9,0.9974949,-0.0010893
11/26/93 12:00 AM,462.36,463.63,462.36,463.06,90220000,463.06,1.0015140,0.0006570
11/24/93 12:00 AM,461.03,462.9,461.03,462.36,230630000,462.36,1.0028848,0.0012511
11/23/93 12:00 AM,459.13,461.77,458.47,461.03,260400000,461.03,1.0041383,0.0017935
11/22/93 12:00 AM,462.6,462.6,457.08,459.13,280130000,459.13,0.9924989,-0.0032700
11/19/93 12:00 AM,463.59,463.6,460.03,462.6,302970000,462.6,0.9977999,-0.0009565
11/18/93 12:00 AM,464.83,464.88,461.73,463.62,313490000,463.62,0.9974398,-0.0011133
11/17/93 12:00 AM,466.74,467.24,462.73,464.81,316940000,464.81,0.9958649,-0.0017996
11/16/93 12:00 AM,463.75,466.74,462.97,466.74,303980000,466.74,1.0064474,0.0027911
11/15/93 12:00 AM,465.39,466.13,463.01,463.75,251030000,463.75,0.9964761,-0.0015331
11/12/93 12:00 AM,462.64,465.84,462.64,465.39,326240000,465.39,1.0059441,0.0025739
11/11/93 12:00 AM,463.72,464.96,462.49,462.64,283820000,462.64,0.9976710,-0.0010126
11/10/93 12:00 AM,460.4,463.72,459.57,463.72,283450000,463.72,1.0073643,0.0031865
11/09/93 12:00 AM,460.21,463.42,460.21,460.33,276360000,460.33,1.0002608,0.0001132
11/08/93 12:00 AM,459.57,461.54,458.78,460.21,234340000,460.21,1.0013926,0.0006044
11/05/93 12:00 AM,457.49,459.63,454.36,459.57,336890000,459.57,1.0045465,0.0019701
11/04/93 12:00 AM,463.02,463.16,457.26,457.49,323430000,457.49,0.9880567,-0.0052181
11/03/93 12:00 AM,468.44,468.61,460.95,463.02,342110000,463.02,0.9884297,-0.0050542
11/02/93 12:00 AM,469.1,469.1,466.2,468.44,304780000,468.44,0.9985931,-0.0006115
11/01/93 12:00 AM,467.83,469.11,467.33,469.1,256030000,469.1,1.0027147,0.0011774
10/29/93 12:00 AM,467.72,468.2,467.37,467.83,270570000,467.83,1.0002138,0.0000928
10/28/93 12:00 AM,464.52,468.76,464.52,467.73,301220000,467.73,1.0067153,0.0029067
10/27/93 12:00 AM,464.3,464.61,463.36,464.61,279830000,464.61,1.0006677,0.0002899
10/26/93 12:00 AM,464.2,464.32,462.65,464.3,284530000,464.3,1.0002154,0.0000935
10/25/93 12:00 AM,463.27,464.49,462.05,464.2,260310000,464.2,1.0020075,0.0008710
10/22/93 12:00 AM,465.36,467.82,463.27,463.27,301440000,463.27,0.9955089,-0.0019549
10/21/93 12:00 AM,466.06,466.64,464.38,465.36,289600000,465.36,0.9984766,-0.0006621
10/20/93 12:00 AM,466.21,466.87,464.54,466.07,305670000,466.07,0.9996997,-0.0001304
10/19/93 12:00 AM,468.41,468.64,464.8,466.21,304400000,466.21,0.9952183,-0.0020817
10/18/93 12:00 AM,469.5,470.04,468.02,468.45,329580000,468.45,0.9977636,-0.0009724
10/15/93 12:00 AM,466.83,471.1,466.83,469.5,366110000,469.5,1.0057194,0.0024768
10/14/93 12:00 AM,461.55,466.83,461.55,466.83,352530000,466.83,1.0115712,0.0049965
10/13/93 12:00 AM,461.12,461.98,460.76,461.49,290930000,461.49,1.0008024,0.0003483
10/12/93 12:00 AM,461.04,462.47,460.73,461.12,263970000,461.12,1.0005207,0.0002261
10/11/93 12:00 AM,460.31,461.87,460.31,460.88,183060000,460.88,1.0012383,0.0005375
10/08/93 12:00 AM,459.18,460.99,456.4,460.31,243600000,460.31,1.0024609,0.0010674
10/07/93 12:00 AM,460.71,461.13,459.08,459.18,255210000,459.18,0.9966141,-0.0014730
10/06/93 12:00 AM,461.24,462.6,460.26,460.74,277070000,460.74,0.9990026,-0.0004334
10/05/93 12:00 AM,461.34,463.15,459.45,461.2,294570000,461.2,0.9996965,-0.0001318
10/04/93 12:00 AM,461.28,461.8,460.02,461.34,229380000,461.34,1.0001301,0.0000565
10/01/93 12:00 AM,458.93,461.48,458.35,461.28,256880000,461.28,1.0051206,0.0022182
09/30/93 12:00 AM,460.11,460.56,458.28,458.93,280980000,458.93,0.9974354,-0.0011152
09/29/93 12:00 AM,461.6,462.17,459.51,460.11,277690000,460.11,0.9969233,-0.0013383
09/28/93 12:00 AM,461.84,462.08,460.91,461.53,243320000,461.53,0.9994153,-0.0002540
09/27/93 12:00 AM,457.63,461.81,457.63,461.8,244920000,461.8,1.0091122,0.0039394
09/24/93 12:00 AM,457.74,458.56,456.92,457.63,248270000,457.63,0.9997597,-0.0001044
09/23/93 12:00 AM,456.25,458.69,456.25,457.74,275350000,457.74,1.0033757,0.0014636
09/22/93 12:00 AM,452.94,456.92,452.94,456.2,298960000,456.2,1.0071752,0.0031050
09/21/93 12:00 AM,455.05,455.8,449.64,452.95,300310000,452.95,0.9953851,-0.0020089
09/20/93 12:00 AM,458.84,459.91,455,455.05,231130000,455.05,0.9917617,-0.0035927
09/17/93 12:00 AM,459.43,459.43,457.09,458.83,381370000,458.83,0.9986940,-0.0005675
09/16/93 12:00 AM,461.54,461.54,459,459.43,229700000,459.43,0.9952990,-0.0020464
09/15/93 12:00 AM,459.9,461.96,456.31,461.6,294410000,461.6,1.0036965,0.0016024
09/14/93 12:00 AM,461.93,461.93,458.15,459.9,258650000,459.9,0.9953253,-0.0020350
09/13/93 12:00 AM,461.7,463.38,461.41,462.06,244970000,462.06,1.0007364,0.0003197
09/10/93 12:00 AM,457.49,461.86,457.49,461.72,269950000,461.72,1.0092240,0.0039876
09/09/93 12:00 AM,456.65,458.11,455.17,457.5,258070000,457.5,1.0018614,0.0008076
09/08/93 12:00 AM,458.52,458.53,453.75,456.65,283100000,456.65,0.9959217,-0.0017748
09/07/93 12:00 AM,461.34,462.07,457.95,458.52,229500000,458.52,0.9938874,-0.0026628
09/03/93 12:00 AM,461.3,462.05,459.91,461.34,197160000,461.34,1.0000867,0.0000377
09/02/93 12:00 AM,463.13,463.54,461.07,461.3,259870000,461.3,0.9960056,-0.0017382
09/01/93 12:00 AM,463.55,463.8,461.77,463.15,245040000,463.15,0.9991155,-0.0003843
08/31/93 12:00 AM,461.9,463.56,461.29,463.56,252830000,463.56,1.0035939,0.0015580
08/30/93 12:00 AM,460.54,462.58,460.28,461.9,194180000,461.9,1.0029531,0.0012806
08/27/93 12:00 AM,461.05,461.05,459.19,460.54,196140000,460.54,0.9989155,-0.0004712
08/26/93 12:00 AM,460.04,462.87,458.82,461.04,254070000,461.04,1.0019777,0.0008581
08/25/93 12:00 AM,459.75,462.04,459.3,460.13,301650000,460.13,1.0007830,0.0003399
08/24/93 12:00 AM,455.23,459.77,455.04,459.77,270700000,459.77,1.0099730,0.0043098
08/23/93 12:00 AM,456.12,456.12,454.29,455.23,212500000,455.23,0.9979612,-0.0008863
08/20/93 12:00 AM,456.51,456.68,454.6,456.16,276800000,456.16,0.9994085,-0.0002570
08/19/93 12:00 AM,456.01,456.76,455.2,456.43,293330000,456.43,1.0008552,0.0003712
08/18/93 12:00 AM,453.21,456.99,453.21,456.04,312940000,456.04,1.0064220,0.0027801
08/17/93 12:00 AM,452.38,453.7,451.96,453.13,261320000,453.13,1.0016579,0.0007194
08/16/93 12:00 AM,450.25,453.41,450.25,452.38,233640000,452.38,1.0049762,0.0021558
08/13/93 12:00 AM,448.97,450.25,448.97,450.14,214370000,450.14,1.0026283,0.0011400
08/12/93 12:00 AM,450.47,451.63,447.53,448.96,278530000,448.96,0.9966701,-0.0014486
08/11/93 12:00 AM,449.6,451,449.6,450.46,268330000,450.46,1.0022472,0.0009748
08/10/93 12:00 AM,450.71,450.71,449.1,449.45,255520000,449.45,0.9971823,-0.0012254
08/09/93 12:00 AM,448.68,451.51,448.31,450.72,232750000,450.72,1.0045467,0.0019701
08/06/93 12:00 AM,448.13,449.26,447.87,448.68,221170000,448.68,1.0012273,0.0005327
08/05/93 12:00 AM,448.55,449.61,446.94,448.13,261900000,448.13,0.9990859,-0.0003972
08/04/93 12:00 AM,449.27,449.72,447.93,448.54,230040000,448.54,0.9983751,-0.0007062
08/03/93 12:00 AM,450.15,450.43,447.59,449.27,253110000,449.27,0.9980451,-0.0008498
08/02/93 12:00 AM,448.13,450.15,448.03,450.15,230380000,450.15,1.0045076,0.0019532
07/30/93 12:00 AM,450.19,450.22,446.98,448.13,254420000,448.13,0.9953136,-0.0020401
07/29/93 12:00 AM,447.19,450.77,447.19,450.24,261240000,450.24,1.0068204,0.0029520
07/28/93 12:00 AM,448.25,448.61,446.59,447.19,273100000,447.19,0.9976575,-0.0010185
07/27/93 12:00 AM,449,449.44,446.76,448.24,256750000,448.24,0.9981073,-0.0008228
07/26/93 12:00 AM,447.06,449.5,447.04,449.09,222580000,449.09,1.0044509,0.0019287
07/23/93 12:00 AM,444.54,447.1,444.54,447.1,222170000,447.1,1.0058266,0.0025231
07/22/93 12:00 AM,447.18,447.23,443.72,444.51,249630000,444.51,0.9940292,-0.0026008
07/21/93 12:00 AM,447.28,447.5,445.84,447.18,278590000,447.18,0.9997094,-0.0001262
07/20/93 12:00 AM,446.03,447.63,443.71,447.31,277420000,447.31,1.0028698,0.0012445
07/19/93 12:00 AM,445.75,446.78,444.83,446.03,216370000,446.03,1.0006282,0.0002727
07/16/93 12:00 AM,449.07,449.08,445.66,445.75,263100000,445.75,0.9922755,-0.0033677
07/15/93 12:00 AM,450.09,450.12,447.26,449.22,277810000,449.22,0.9980892,-0.0008306
07/14/93 12:00 AM,448.08,451.12,448.08,450.08,297430000,450.08,1.0044411,0.0019245
07/13/93 12:00 AM,449,450.7,448.07,448.09,236720000,448.09,0.9980177,-0.0008617
07/12/93 12:00 AM,448.13,449.11,447.71,448.98,202310000,448.98,1.0019415,0.0008424
07/09/93 12:00 AM,448.64,448.94,446.74,448.11,235210000,448.11,0.9988187,-0.0005134
07/08/93 12:00 AM,442.84,448.64,442.84,448.64,282910000,448.64,1.0131202,0.0056610
07/07/93 12:00 AM,441.4,443.63,441.4,442.83,253170000,442.83,1.0031715,0.0013752
07/06/93 12:00 AM,445.86,446.87,441.42,441.43,234810000,441.43,0.9901086,-0.0043172
07/02/93 12:00 AM,449.02,449.02,445.2,445.84,220750000,445.84,0.9929179,-0.0030867
07/01/93 12:00 AM,450.54,451.15,448.71,449.02,292040000,449.02,0.9966484,-0.0014580
06/30/93 12:00 AM,450.69,451.47,450.15,450.53,281120000,450.53,0.9996450,-0.0001542
06/29/93 12:00 AM,451.89,451.9,449.67,450.69,276310000,450.69,0.9974328,-0.0011164
